date,name,value,icon
0351,"Bruno de Carvalho",20,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0351,"Inês Lopes Gonçalves",19,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg/330px-2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg
0351,Xavier,19,
0351,"Luís Oliveira",18,https://img.bndlyr.com/slstbe4votfbw7yg/_assets/luis-oliveira-reframed.png
0351,"Ana Galvão",18,https://images.rr.pt/ana-galvao-20-anos-sic-mulher60000577_base.jpg
0351,TVI,16,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Log%C3%B3tipo_TVI.png/250px-Log%C3%B3tipo_TVI.png
0351,"Marcelo Rebelo de Sousa",11,https://upload.wikimedia.org/wikipedia/commons/6/61/Marcelo_Rebelo_de_Sousa_em_2018.jpg
0352,"Joana Marques",77,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0352,"Ana Markl",38,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0352,"Cristiano Ronaldo",21,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0352,"Bruno de Carvalho",20,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0352,"Inês Lopes Gonçalves",19,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg/330px-2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg
0352,Xavier,19,
0352,"Luís Oliveira",18,https://img.bndlyr.com/slstbe4votfbw7yg/_assets/luis-oliveira-reframed.png
0352,"Ana Galvão",18,https://images.rr.pt/ana-galvao-20-anos-sic-mulher60000577_base.jpg
0352,TVI,16,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Log%C3%B3tipo_TVI.png/250px-Log%C3%B3tipo_TVI.png
0352,"Marcelo Rebelo de Sousa",11,https://upload.wikimedia.org/wikipedia/commons/6/61/Marcelo_Rebelo_de_Sousa_em_2018.jpg
0356,"Joana Marques",78,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0356,"Ana Markl",38,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0356,"Cristiano Ronaldo",21,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0356,"Bruno de Carvalho",20,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0356,"Inês Lopes Gonçalves",19,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg/330px-2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg
0356,Xavier,19,
0356,"Ana Galvão",19,https://images.rr.pt/ana-galvao-20-anos-sic-mulher60000577_base.jpg
0356,"Luís Oliveira",18,https://img.bndlyr.com/slstbe4votfbw7yg/_assets/luis-oliveira-reframed.png
0356,TVI,16,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Log%C3%B3tipo_TVI.png/250px-Log%C3%B3tipo_TVI.png
0356,"Marcelo Rebelo de Sousa",11,https://upload.wikimedia.org/wikipedia/commons/6/61/Marcelo_Rebelo_de_Sousa_em_2018.jpg
0360,"Joana Marques",78,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0360,"Ana Markl",38,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0360,"Cristiano Ronaldo",21,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0360,"Bruno de Carvalho",20,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0360,"Inês Lopes Gonçalves",19,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg/330px-2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg
0360,Xavier,19,
0360,"Ana Galvão",19,https://images.rr.pt/ana-galvao-20-anos-sic-mulher60000577_base.jpg
0360,"Luís Oliveira",18,https://img.bndlyr.com/slstbe4votfbw7yg/_assets/luis-oliveira-reframed.png
0360,TVI,16,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Log%C3%B3tipo_TVI.png/250px-Log%C3%B3tipo_TVI.png
0360,CMTV,12,https://upload.wikimedia.org/wikipedia/en/2/2d/CM_TV_logo.png
0361,"Joana Marques",79,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0361,"Ana Markl",38,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0361,"Cristiano Ronaldo",21,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0361,"Bruno de Carvalho",20,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0361,"Ana Galvão",20,https://images.rr.pt/ana-galvao-20-anos-sic-mulher60000577_base.jpg
0361,"Inês Lopes Gonçalves",19,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg/330px-2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg
0361,Xavier,19,
0361,"Luís Oliveira",18,https://img.bndlyr.com/slstbe4votfbw7yg/_assets/luis-oliveira-reframed.png
0361,TVI,16,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Log%C3%B3tipo_TVI.png/250px-Log%C3%B3tipo_TVI.png
0361,CMTV,13,https://upload.wikimedia.org/wikipedia/en/2/2d/CM_TV_logo.png
0362,"Joana Marques",79,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0362,"Ana Markl",38,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0362,"Cristiano Ronaldo",21,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0362,"Ana Galvão",21,https://images.rr.pt/ana-galvao-20-anos-sic-mulher60000577_base.jpg
0362,"Bruno de Carvalho",20,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0362,"Inês Lopes Gonçalves",19,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg/330px-2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg
0362,Xavier,19,
0362,"Luís Oliveira",18,https://img.bndlyr.com/slstbe4votfbw7yg/_assets/luis-oliveira-reframed.png
0362,TVI,16,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Log%C3%B3tipo_TVI.png/250px-Log%C3%B3tipo_TVI.png
0362,CMTV,13,https://upload.wikimedia.org/wikipedia/en/2/2d/CM_TV_logo.png
0363,"Joana Marques",79,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0363,"Ana Markl",38,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0363,"Cristiano Ronaldo",21,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0363,"Ana Galvão",21,https://images.rr.pt/ana-galvao-20-anos-sic-mulher60000577_base.jpg
0363,"Bruno de Carvalho",21,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0363,"Inês Lopes Gonçalves",19,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg/330px-2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg
0363,Xavier,19,
0363,"Luís Oliveira",18,https://img.bndlyr.com/slstbe4votfbw7yg/_assets/luis-oliveira-reframed.png
0363,TVI,16,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Log%C3%B3tipo_TVI.png/250px-Log%C3%B3tipo_TVI.png
0363,CMTV,13,https://upload.wikimedia.org/wikipedia/en/2/2d/CM_TV_logo.png
0364,"Joana Marques",79,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0364,"Ana Markl",38,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0364,"Ana Galvão",22,https://images.rr.pt/ana-galvao-20-anos-sic-mulher60000577_base.jpg
0364,"Cristiano Ronaldo",21,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0364,"Bruno de Carvalho",21,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0364,"Inês Lopes Gonçalves",19,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg/330px-2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg
0364,Xavier,19,
0364,"Luís Oliveira",18,https://img.bndlyr.com/slstbe4votfbw7yg/_assets/luis-oliveira-reframed.png
0364,TVI,16,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Log%C3%B3tipo_TVI.png/250px-Log%C3%B3tipo_TVI.png
0364,CMTV,13,https://upload.wikimedia.org/wikipedia/en/2/2d/CM_TV_logo.png
0365,"Joana Marques",80,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0365,"Ana Markl",38,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0365,"Ana Galvão",22,https://images.rr.pt/ana-galvao-20-anos-sic-mulher60000577_base.jpg
0365,"Cristiano Ronaldo",21,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0365,"Bruno de Carvalho",21,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0365,"Inês Lopes Gonçalves",19,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg/330px-2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg
0365,Xavier,19,
0365,"Luís Oliveira",18,https://img.bndlyr.com/slstbe4votfbw7yg/_assets/luis-oliveira-reframed.png
0365,TVI,16,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Log%C3%B3tipo_TVI.png/250px-Log%C3%B3tipo_TVI.png
0365,CMTV,13,https://upload.wikimedia.org/wikipedia/en/2/2d/CM_TV_logo.png
0366,"Joana Marques",80,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0366,"Ana Markl",38,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0366,"Ana Galvão",22,https://images.rr.pt/ana-galvao-20-anos-sic-mulher60000577_base.jpg
0366,"Cristiano Ronaldo",22,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0366,"Bruno de Carvalho",21,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0366,"Inês Lopes Gonçalves",19,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg/330px-2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg
0366,Xavier,19,
0366,"Luís Oliveira",18,https://img.bndlyr.com/slstbe4votfbw7yg/_assets/luis-oliveira-reframed.png
0366,TVI,16,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Log%C3%B3tipo_TVI.png/250px-Log%C3%B3tipo_TVI.png
0366,CMTV,13,https://upload.wikimedia.org/wikipedia/en/2/2d/CM_TV_logo.png
0368,"Joana Marques",81,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0368,"Ana Markl",38,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0368,"Ana Galvão",22,https://images.rr.pt/ana-galvao-20-anos-sic-mulher60000577_base.jpg
0368,"Cristiano Ronaldo",22,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0368,"Bruno de Carvalho",21,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0368,"Inês Lopes Gonçalves",19,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg/330px-2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg
0368,Xavier,19,
0368,"Luís Oliveira",18,https://img.bndlyr.com/slstbe4votfbw7yg/_assets/luis-oliveira-reframed.png
0368,TVI,16,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Log%C3%B3tipo_TVI.png/250px-Log%C3%B3tipo_TVI.png
0368,CMTV,13,https://upload.wikimedia.org/wikipedia/en/2/2d/CM_TV_logo.png
0370,"Joana Marques",81,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0370,"Ana Markl",38,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0370,"Ana Galvão",23,https://images.rr.pt/ana-galvao-20-anos-sic-mulher60000577_base.jpg
0370,"Cristiano Ronaldo",22,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0370,"Bruno de Carvalho",21,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0370,"Inês Lopes Gonçalves",19,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg/330px-2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg
0370,Xavier,19,
0370,"Luís Oliveira",18,https://img.bndlyr.com/slstbe4votfbw7yg/_assets/luis-oliveira-reframed.png
0370,TVI,16,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Log%C3%B3tipo_TVI.png/250px-Log%C3%B3tipo_TVI.png
0370,CMTV,13,https://upload.wikimedia.org/wikipedia/en/2/2d/CM_TV_logo.png
0371,"Joana Marques",82,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0371,"Ana Markl",38,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0371,"Ana Galvão",23,https://images.rr.pt/ana-galvao-20-anos-sic-mulher60000577_base.jpg
0371,"Cristiano Ronaldo",22,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0371,"Bruno de Carvalho",21,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0371,"Inês Lopes Gonçalves",19,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg/330px-2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg
0371,Xavier,19,
0371,"Luís Oliveira",18,https://img.bndlyr.com/slstbe4votfbw7yg/_assets/luis-oliveira-reframed.png
0371,TVI,16,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Log%C3%B3tipo_TVI.png/250px-Log%C3%B3tipo_TVI.png
0371,CMTV,13,https://upload.wikimedia.org/wikipedia/en/2/2d/CM_TV_logo.png
0372,"Joana Marques",82,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0372,"Ana Markl",38,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0372,"Ana Galvão",23,https://images.rr.pt/ana-galvao-20-anos-sic-mulher60000577_base.jpg
0372,"Cristiano Ronaldo",22,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0372,"Bruno de Carvalho",21,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0372,"Inês Lopes Gonçalves",19,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg/330px-2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg
0372,Xavier,19,
0372,"Luís Oliveira",18,https://img.bndlyr.com/slstbe4votfbw7yg/_assets/luis-oliveira-reframed.png
0372,TVI,17,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Log%C3%B3tipo_TVI.png/250px-Log%C3%B3tipo_TVI.png
0372,CMTV,13,https://upload.wikimedia.org/wikipedia/en/2/2d/CM_TV_logo.png
0378,"Joana Marques",82,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0378,"Ana Markl",38,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0378,"Ana Galvão",23,https://images.rr.pt/ana-galvao-20-anos-sic-mulher60000577_base.jpg
0378,"Cristiano Ronaldo",22,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0378,"Bruno de Carvalho",21,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0378,Xavier,20,
0378,"Inês Lopes Gonçalves",19,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg/330px-2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg
0378,"Luís Oliveira",18,https://img.bndlyr.com/slstbe4votfbw7yg/_assets/luis-oliveira-reframed.png
0378,TVI,17,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Log%C3%B3tipo_TVI.png/250px-Log%C3%B3tipo_TVI.png
0378,CMTV,13,https://upload.wikimedia.org/wikipedia/en/2/2d/CM_TV_logo.png
0385,"Joana Marques",82,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0385,"Ana Markl",38,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0385,"Ana Galvão",24,https://images.rr.pt/ana-galvao-20-anos-sic-mulher60000577_base.jpg
0385,"Cristiano Ronaldo",22,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0385,"Bruno de Carvalho",21,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0385,Xavier,20,
0385,"Inês Lopes Gonçalves",19,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg/330px-2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg
0385,"Luís Oliveira",18,https://img.bndlyr.com/slstbe4votfbw7yg/_assets/luis-oliveira-reframed.png
0385,TVI,17,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Log%C3%B3tipo_TVI.png/250px-Log%C3%B3tipo_TVI.png
0385,CMTV,13,https://upload.wikimedia.org/wikipedia/en/2/2d/CM_TV_logo.png
0395,"Joana Marques",82,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0395,"Ana Markl",38,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0395,"Ana Galvão",24,https://images.rr.pt/ana-galvao-20-anos-sic-mulher60000577_base.jpg
0395,"Cristiano Ronaldo",22,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0395,"Bruno de Carvalho",21,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0395,Xavier,20,
0395,"Inês Lopes Gonçalves",19,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg/330px-2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg
0395,"Luís Oliveira",18,https://img.bndlyr.com/slstbe4votfbw7yg/_assets/luis-oliveira-reframed.png
0395,TVI,17,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Log%C3%B3tipo_TVI.png/250px-Log%C3%B3tipo_TVI.png
0395,CMTV,14,https://upload.wikimedia.org/wikipedia/en/2/2d/CM_TV_logo.png
0402,"Joana Marques",82,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0402,"Ana Markl",38,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0402,"Ana Galvão",24,https://images.rr.pt/ana-galvao-20-anos-sic-mulher60000577_base.jpg
0402,"Cristiano Ronaldo",23,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0402,"Bruno de Carvalho",21,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0402,Xavier,20,
0402,"Inês Lopes Gonçalves",19,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg/330px-2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg
0402,"Luís Oliveira",18,https://img.bndlyr.com/slstbe4votfbw7yg/_assets/luis-oliveira-reframed.png
0402,TVI,17,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Log%C3%B3tipo_TVI.png/250px-Log%C3%B3tipo_TVI.png
0402,CMTV,14,https://upload.wikimedia.org/wikipedia/en/2/2d/CM_TV_logo.png
0403,"Joana Marques",82,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0403,"Ana Markl",38,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0403,"Ana Galvão",24,https://images.rr.pt/ana-galvao-20-anos-sic-mulher60000577_base.jpg
0403,"Cristiano Ronaldo",23,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0403,"Bruno de Carvalho",22,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0403,Xavier,20,
0403,"Inês Lopes Gonçalves",19,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg/330px-2022_-_ContentMakers_HM3_5063_%2852474867465%29_%28cropped%29.jpg
0403,"Luís Oliveira",18,https://img.bndlyr.com/slstbe4votfbw7yg/_assets/luis-oliveira-reframed.png
0403,TVI,17,https://upload.wikimedia.org/wikipedia/commons/thumb/2/24/Log%C3%B3tipo_TVI.png/250px-Log%C3%B3tipo_TVI.png
0403,CMTV,15,https://upload.wikimedia.org/wikipedia/en/2/2d/CM_TV_logo.png
0404,"Joana Marques",82,https://upload.wikimedia.org/wikipedia/commons/5/55/Joana_Marques_na_R%C3%A1dio_Renascen%C3%A7a%2C_Lisboa%2C_Jan.2024_%2853489065110%29_%28cropped%29.jpg
0404,"Ana Markl",38,https://ffms.pt/sites/default/files/styles/autor_profile/public/2022-08/Ana%20Markl.png.webp
0404,"Ana Galvão",24,https://images.rr.pt/ana-galvao-20-anos-sic-mulher60000577_base.jpg
0404,"Cristiano Ronaldo",23,https://ichef.bbci.co.uk/ace/standard/2560/cpsprodpb/7bcb/live/0154c130-e3a7-11ef-8450-ff58a15d40df.jpg
0404,"Bruno de Carvalho",22,https://upload.wikimedia.org/wikipedia/commons/4/49/Web_Summit_2017_-_SportsTrade_CG1_6831_%2838211885052%29_cropped.jpg
0404,Xavier,21,
